CustomerID,Gender,Age,MaritalStatus,AnnualIncome,MembershipStatus,ChannelPreference,LastPurchaseDate,Frequency,AverageOrderValue,RecencyDays,CampaignResponseRate,WebsiteVisitsLastMonth,CartAbandonmentRate,LoyaltyScore,CLV
1878,Male,55,Widowed,24904.6,Gold,SMS,2025-03-10,14,110.39,33,0.2,12,0.08,88.21,2908.71
1879,Other,45,Single,69300.07,Gold,Social Media,2025-04-09,13,142.7,3,0.3,4,0.19,56.6,2905.09
1880,Female,36,Widowed,57124.32,Gold,Email,2025-03-12,11,48.97,31,0.36,7,0.14,87.22,1008.5
1881,Other,47,Married,31460.61,Silver,SMS,2025-02-10,15,31.97,61,0.21,16,0.12,64.86,790.59
1882,Other,29,Widowed,66889.31,Platinum,Social Media,2025-02-14,9,104.09,57,0.23,11,0.41,72.25,1613.66
1883,Other,62,Divorced,81026.3,Platinum,SMS,2025-01-14,17,140.94,88,0.15,7,0.62,70.15,4076.76
1884,Female,30,Single,36558.25,Gold,Social Media,2025-01-31,16,96.53,71,0.06,11,0.35,97.05,3043.4
1885,Other,56,Married,37155.74,Platinum,Social Media,2025-02-02,11,59.06,69,0.64,8,0.33,54.06,1000.87
1886,Other,30,Single,60764.83,Silver,SMS,2025-03-09,12,139.01,34,0.46,12,0.18,81.9,3034.31
1887,Other,65,Divorced,66017.07,Gold,Social Media,2025-02-05,11,49.55,66,0.55,13,0.27,77.3,966.37
1888,Female,36,Divorced,44332.31,Gold,Push Notification,2025-02-26,5,54.59,45,0.6,7,0.24,89.91,518.36
1889,Male,61,Widowed,61404.42,Silver,Email,2025-01-30,10,68.87,72,0.17,9,0.39,100.0,1377.4
1890,Female,53,Married,53510.39,Gold,Push Notification,2025-01-18,9,32.64,84,0.52,15,0.61,66.33,488.61
1891,Other,33,Divorced,52398.84,Gold,SMS,2025-04-06,13,102.65,6,0.1,10,0.32,100.0,2668.9
1892,Male,19,Married,66742.39,Silver,Push Notification,2025-03-05,17,71.83,38,0.54,8,0.5,84.48,2252.7
1893,Male,35,Divorced,57116.18,Platinum,SMS,2025-02-04,12,117.52,67,0.11,7,0.55,85.25,2612.47
1894,Male,42,Widowed,83685.51,Silver,SMS,2025-01-24,12,69.4,78,0.36,8,0.22,52.77,1272.27
1895,Female,48,Single,67525.38,Silver,Social Media,2025-02-03,12,90.66,68,0.15,10,0.38,84.18,2003.73
1896,Male,67,Married,73724.33,Gold,SMS,2025-01-13,9,131.1,89,0.32,11,0.27,96.54,2318.98
1897,Female,33,Single,67003.52,Silver,Push Notification,2025-02-28,12,109.33,43,0.1,13,0.29,66.93,2190.05
1898,Other,58,Widowed,65629.04,Gold,Push Notification,2025-03-02,11,138.99,41,0.63,4,0.22,92.2,2938.53
1899,Female,52,Single,60687.18,Silver,SMS,2025-01-26,14,83.88,76,0.64,4,0.44,77.03,2078.9
1900,Other,63,Divorced,69189.4,Platinum,Social Media,2025-02-24,14,111.81,47,0.27,4,0.37,53.29,2399.51
1901,Other,51,Married,47562.85,Silver,Email,2025-02-25,13,42.81,46,0.31,6,0.25,85.88,1034.48
1902,Other,40,Married,52072.92,Silver,Social Media,2025-04-04,17,143.82,8,0.18,9,0.31,94.73,4761.03
1903,Female,42,Married,43251.86,Silver,Social Media,2025-02-11,11,106.0,60,0.21,10,0.32,69.54,1976.84
1904,Male,29,Single,82836.7,Platinum,Social Media,2025-01-26,9,108.52,76,0.34,14,0.22,100.0,1953.36
1905,Female,40,Widowed,48287.93,Gold,Social Media,2025-02-19,11,111.87,52,0.24,7,0.46,66.37,2047.3
1906,Female,52,Married,45413.24,Silver,Push Notification,2025-03-27,11,50.04,16,0.53,2,0.49,62.0,891.71
1907,Female,44,Married,69503.01,Silver,Push Notification,2025-02-18,13,102.08,53,0.16,12,0.36,92.53,2554.95
1908,Male,22,Married,80701.85,Silver,SMS,2025-04-08,15,129.27,4,0.55,10,0.28,77.52,3442.2
1909,Male,44,Single,59682.23,Gold,SMS,2025-02-26,10,133.37,45,0.51,13,0.19,56.08,2081.64
1910,Male,50,Divorced,98131.6,Gold,Email,2025-03-03,6,68.05,40,0.05,13,0.33,73.16,707.01
1911,Female,48,Divorced,79859.31,Platinum,Email,2025-01-27,10,81.06,75,0.28,12,0.37,89.52,1536.25
1912,Other,62,Single,53832.4,Gold,Email,2025-03-13,15,132.45,30,0.4,9,0.32,74.05,3457.94
1913,Male,25,Single,69445.98,Gold,Push Notification,2025-02-11,13,52.16,60,0.26,5,0.24,81.56,1231.12
1914,Male,45,Divorced,60214.81,Gold,SMS,2025-01-18,6,141.95,84,0.15,13,0.36,89.55,1614.4
1915,Male,50,Single,65715.98,Silver,Email,2025-03-26,14,128.55,17,0.38,12,0.09,69.5,3050.49
1916,Other,20,Divorced,58624.83,Gold,SMS,2025-03-15,10,126.15,28,0.35,6,0.65,62.17,2045.77
1917,Female,47,Single,66462.69,Gold,Email,2025-01-25,14,119.51,77,0.23,9,0.44,80.08,3012.99
1918,Female,46,Single,66799.11,Platinum,Push Notification,2025-03-03,12,47.69,40,0.12,7,0.14,83.5,1050.13
1919,Male,54,Married,57750.9,Platinum,SMS,2025-03-13,18,65.03,30,0.13,9,0.39,71.79,2010.87
1920,Female,31,Widowed,66411.57,Silver,Email,2025-02-04,13,139.82,67,0.05,14,0.34,99.89,3633.32
1921,Other,67,Widowed,54433.04,Platinum,Push Notification,2025-01-14,8,56.57,88,0.03,8,0.44,59.28,720.84
1922,Female,33,Married,,Silver,Email,2025-03-03,7,97.99,40,0.29,10,0.11,82.81,1253.95
1923,Male,64,Widowed,47759.09,Silver,Email,2025-01-23,11,61.53,79,0.34,11,0.19,78.19,1206.04
1924,Other,57,Single,82147.95,Gold,Email,2025-01-28,14,78.51,74,0.63,10,0.28,82.95,2010.88
1925,Female,39,Married,55789.76,Gold,Social Media,2025-03-13,12,53.77,30,0.29,14,0.38,83.49,1183.95
1926,Female,56,Widowed,31452.85,Silver,SMS,2025-03-01,11,132.76,42,0.51,10,0.24,55.53,2271.3
1927,Male,29,Divorced,46373.56,Silver,Social Media,2025-03-23,12,82.01,20,0.25,7,0.39,61.23,1586.7
1928,Female,32,Single,69971.13,Silver,Email,2025-01-17,10,122.11,85,0.52,16,0.28,100.0,2442.2
1929,Male,24,Married,56782.19,Gold,SMS,2025-01-17,11,103.61,85,0.27,8,0.24,97.07,2246.03
1930,Female,33,Divorced,49360.66,Platinum,Social Media,2025-01-19,15,59.51,83,0.11,7,0.56,44.95,1293.9
1931,Other,64,Single,43571.06,Silver,Social Media,2025-03-12,12,85.32,31,0.33,12,0.51,72.72,1768.38
1932,Male,20,Single,50290.19,Gold,Push Notification,2025-01-27,10,111.8,75,0.21,19,0.5,85.7,2076.13
1933,Female,24,Widowed,48450.57,Gold,Push Notification,2025-03-20,15,116.56,23,0.43,6,0.39,72.67,3018.96
1934,Female,29,Married,75321.87,Silver,Email,2025-01-28,15,65.03,74,0.4,8,0.38,85.5,1809.46
1935,Male,63,Single,46134.64,Gold,Push Notification,2025-01-27,14,90.55,75,0.36,10,0.26,86.25,2361.09
1936,Other,36,Widowed,60889.69,Silver,Push Notification,2025-03-05,8,42.88,38,0.65,10,0.25,75.61,602.41
1937,Female,63,Single,44407.13,Platinum,SMS,2025-04-04,9,38.09,8,0.35,13,0.68,58.08,541.91
1938,Female,20,Widowed,72072.25,Silver,Push Notification,2025-03-24,10,103.96,19,0.06,9,0.32,92.93,2005.7
1939,Female,50,Single,53056.25,Silver,Social Media,2025-01-26,13,142.13,76,0.22,11,0.52,70.69,3153.82
1940,Male,33,Married,44371.7,Platinum,Social Media,2025-03-10,9,103.22,33,0.25,9,0.3,84.1,1710.25
1941,Other,44,Single,47819.16,Gold,SMS,2025-03-22,17,107.18,21,0.15,10,0.04,74.71,3183.32
1942,Female,24,Divorced,64951.03,Gold,Push Notification,2025-02-14,11,31.56,57,0.38,10,0.52,79.24,622.25
1943,Male,26,Single,46084.29,Silver,SMS,2025-01-19,12,33.33,83,0.28,9,0.36,61.79,647.1
1944,Other,65,Widowed,54455.02,Platinum,SMS,2025-02-20,16,101.39,51,0.36,7,0.25,78.57,2896.83
1945,Male,42,Widowed,79397.88,Silver,Social Media,2025-03-20,11,74.34,23,0.13,10,0.17,87.79,1535.63
1946,Female,48,Single,94297.87,Gold,Push Notification,2025-01-18,10,45.63,84,0.17,6,0.26,60.58,732.73
1947,Female,50,Married,69182.35,Silver,Push Notification,2025-01-12,12,146.8,90,0.2,10,0.39,80.22,3174.76
1948,Other,45,Widowed,75173.53,Silver,Push Notification,2025-02-11,9,145.29,60,0.39,12,0.13,94.82,2547.49
1949,Female,55,Divorced,68377.27,Silver,Push Notification,2025-02-25,7,122.95,46,0.37,8,0.45,63.41,1406.39
1950,Other,45,Single,64964.42,Silver,Push Notification,2025-01-31,11,70.83,71,0.18,6,0.46,96.71,1532.63
1951,Male,25,Single,80200.06,Platinum,Social Media,2025-01-28,13,,74,0.42,8,0.59,55.96,2303.42
1952,Other,33,Married,71762.7,Gold,Push Notification,2025-01-19,13,89.09,83,0.45,11,0.3,86.61,2161.26
1953,Female,54,Divorced,55760.86,Platinum,SMS,2025-03-01,13,32.11,42,0.35,7,0.49,64.33,685.96
1954,Female,36,Divorced,59306.98,Gold,Push Notification,2025-03-16,13,122.69,27,0.35,8,0.21,52.62,2434.24
1955,Other,66,Divorced,90447.2,Gold,Email,2025-03-27,16,91.63,16,0.34,17,0.36,99.78,2928.93
1956,Male,31,Married,37631.58,Silver,Social Media,2025-03-16,5,124.58,27,0.21,7,0.24,68.65,1050.52
1957,Other,69,Divorced,80594.45,Gold,Social Media,2025-02-12,18,94.75,59,0.33,11,0.24,61.08,2747.22
1958,Other,46,Single,62005.98,Silver,SMS,2025-01-28,11,144.9,74,0.53,8,0.13,58.78,2530.79
1959,Female,33,Married,68081.66,Platinum,Push Notification,2025-03-04,15,40.52,39,0.06,9,0.24,59.43,969.02
1960,Male,42,Divorced,35174.27,Gold,SMS,2025-02-26,11,85.55,45,0.35,9,0.39,100.0,1882.1
1961,Male,36,Widowed,71134.33,Silver,SMS,2025-04-03,10,107.74,9,0.33,9,0.36,79.71,1936.2
1962,Other,59,Divorced,50379.76,Silver,Push Notification,2025-03-08,13,77.31,35,0.3,8,0.19,63.21,1640.31
1963,Male,19,Single,77025.7,Platinum,Push Notification,2025-02-03,10,62.56,68,0.0,17,0.42,82.07,1139.03
1964,Female,52,Married,46682.47,Platinum,Email,2025-03-05,11,85.43,38,0.42,10,0.28,100.0,1879.46
1965,Other,40,Single,65117.69,Gold,Push Notification,2025-03-09,19,52.73,34,0.32,9,0.55,68.56,1688.75
1966,Other,47,Widowed,60496.89,Platinum,SMS,2025-03-16,17,136.71,27,0.21,9,0.28,59.34,3703.17
1967,Other,37,Married,72718.93,Gold,SMS,2025-03-20,20,114.13,23,0.28,9,0.27,80.01,4108.91
1968,Male,41,Widowed,54301.38,Gold,Social Media,2025-04-01,7,119.42,11,0.47,7,0.28,93.69,1619.13
1969,Other,18,Widowed,49966.19,Gold,SMS,2025-03-19,13,36.78,24,0.07,9,0.31,59.55,762.87
1970,Female,30,Widowed,63069.27,Platinum,Social Media,2025-03-08,11,66.41,35,0.5,10,0.16,95.62,1429.02
1971,Female,56,Married,57358.1,Silver,Social Media,2025-01-23,13,51.8,79,0.55,9,0.52,79.93,1211.65
1972,Other,19,Divorced,56610.28,Gold,SMS,2025-02-16,10,130.11,55,0.61,8,0.31,80.48,2348.23
1973,Male,55,Married,70349.91,Gold,Social Media,2025-04-10,14,127.42,2,0.27,11,0.53,71.56,3060.42
1974,Other,33,Divorced,66380.6,Platinum,SMS,2025-03-24,14,125.58,19,0.28,6,0.17,100.0,3516.24
1975,Other,30,Married,52328.51,Gold,Social Media,2025-03-22,7,85.1,21,0.06,9,0.18,65.73,987.25
1976,Other,68,Single,70193.03,Platinum,Push Notification,2025-01-16,10,36.26,86,0.37,6,0.33,80.62,654.93
1977,Other,47,Widowed,40790.82,Gold,Social Media,2025-02-02,9,31.72,69,0.16,7,0.13,83.68,524.37
1978,Female,56,Single,58987.53,Gold,Email,2025-02-02,14,129.73,69,0.52,8,0.24,61.69,2936.65
1979,Female,25,Married,60462.36,Silver,Email,2025-02-03,8,91.49,68,0.13,12,0.4,72.17,1260.15
1980,Male,52,Divorced,47908.38,Platinum,SMS,2025-01-20,11,85.33,82,0.25,6,0.13,100.0,1877.26
1981,Female,27,Divorced,45798.0,Silver,,2025-03-24,17,118.69,19,0.39,9,0.61,66.07,3350.84
1982,Other,63,Divorced,76488.43,Silver,Email,2025-02-03,15,60.84,68,0.6,10,0.17,55.98,1423.47
1983,Female,62,Widowed,73729.81,Silver,SMS,2025-02-26,7,66.07,45,0.43,4,0.42,95.42,903.8
1984,Other,30,Widowed,48140.64,Silver,Social Media,2025-02-16,10,143.0,55,0.16,12,0.21,92.81,2757.18
1985,Other,54,Single,60157.22,Platinum,Push Notification,2025-01-15,7,97.86,87,0.17,10,0.12,80.27,1234.89
1986,Female,39,Divorced,35471.01,Platinum,Email,2025-03-16,10,31.15,27,0.44,3,0.33,89.71,590.95
1987,Male,69,Divorced,48322.94,Silver,Push Notification,2025-03-10,15,121.81,33,0.23,15,0.26,93.59,3537.18
1988,Male,28,Divorced,79818.17,Platinum,SMS,2025-03-16,11,81.05,27,0.09,9,0.32,57.19,1401.43
1989,Other,57,Married,56813.12,Silver,SMS,2025-02-20,9,86.25,51,0.28,6,0.33,77.48,1377.69
1990,Other,26,Single,85076.87,Silver,SMS,2025-02-01,15,146.82,70,0.52,8,0.67,87.69,4133.5
1991,Other,27,Single,65820.33,Silver,Push Notification,2025-02-28,11,78.66,43,0.14,5,0.39,73.68,1502.78
1992,Female,37,Divorced,81629.31,Silver,Social Media,2025-02-25,11,71.15,46,0.18,7,0.08,76.71,1383.02
1993,Male,48,Divorced,70079.1,Gold,SMS,2025-04-05,10,138.35,7,0.13,16,0.36,70.13,2353.75
1994,,27,Married,11245.0,Platinum,Email,2025-01-16,7,111.8,86,0.25,12,0.17,81.27,1418.62
1995,Other,39,Divorced,49875.93,Gold,Social Media,2025-03-29,9,100.48,14,0.39,8,0.34,67.1,1511.12
1996,Male,54,Divorced,57387.74,Gold,SMS,2025-01-18,8,73.9,84,0.29,8,0.17,91.02,1129.31
1997,Other,24,Single,66365.17,Platinum,SMS,2025-01-19,11,98.39,83,0.28,10,0.07,39.28,1507.41
1998,Female,29,Widowed,20276.89,Silver,SMS,2025-01-21,15,55.46,81,0.19,8,0.13,80.39,1500.66
1999,Male,57,Divorced,66230.69,Silver,Social Media,2025-02-14,11,139.59,57,0.28,14,0.33,70.66,2620.47
2000,Male,30,Widowed,61102.58,Platinum,Email,2025-03-16,11,44.73,27,0.4,10,0.28,75.1,861.54
2001,Male,24,Divorced,52091.35,Gold,SMS,2025-03-20,14,40.99,23,0.31,10,0.16,92.18,1102.84
2002,Male,63,Divorced,49401.43,Silver,Email,2025-01-31,9,83.56,71,0.43,13,0.39,73.12,1301.93
2003,Female,54,Divorced,53958.64,Gold,Social Media,2025-04-09,10,83.28,3,0.11,7,0.45,86.17,1550.42
2004,Male,66,Divorced,75028.06,Gold,Push Notification,2025-02-01,11,139.97,70,0.53,15,0.25,65.08,2541.69
2005,Female,18,Single,61920.47,Silver,SMS,2025-03-17,7,92.72,26,0.22,8,0.31,61.66,1049.24
2006,Female,34,Single,64641.9,Platinum,SMS,2025-02-23,15,98.61,48,0.53,10,0.33,79.82,2659.81
2007,Other,25,Single,89680.66,Gold,SMS,2025-04-02,15,146.13,10,0.04,10,0.54,67.68,3675.46
2008,Other,56,Married,48254.17,Platinum,Push Notification,2025-01-18,9,88.62,84,0.7,10,0.12,100.0,1595.16
2009,Male,66,,64902.48,Gold,Push Notification,2025-02-15,17,63.27,56,0.31,11,0.25,94.08,2087.51
2010,Other,37,Single,73994.04,Gold,SMS,2025-04-07,14,101.48,5,0.17,8,0.52,92.34,2732.61
2011,Male,23,Widowed,86262.62,Gold,Email,2025-01-21,10,115.99,81,0.1,8,0.48,80.88,2098.03
2012,Male,45,Single,82780.72,Silver,Social Media,2025-02-04,12,89.31,67,0.17,9,0.17,91.53,2052.67
2013,Other,68,Single,76562.63,Gold,SMS,2025-02-20,11,111.91,51,0.25,10,0.11,72.63,2125.09
2014,Female,61,Widowed,74950.47,Silver,Push Notification,2025-01-25,17,131.61,77,0.12,11,0.31,51.29,3384.92
2015,Female,46,Divorced,43623.76,Silver,Email,2025-02-26,17,127.71,45,0.35,11,0.39,53.06,3323.04
2016,Other,20,Single,57271.64,Gold,Email,2025-03-09,14,59.25,34,0.28,8,0.51,63.02,1352.25
2017,Other,62,Single,46738.36,Gold,Email,2025-04-11,11,137.79,1,0.31,13,0.21,98.32,3005.92
2018,Female,62,Single,51966.47,Silver,Social Media,2025-02-24,17,105.61,47,0.22,7,0.21,69.77,3048.0
2019,Other,42,Single,71515.04,Silver,Push Notification,2025-01-21,10,78.08,81,0.22,12,0.19,100.0,1561.6
2020,Female,63,Widowed,46801.02,Platinum,Email,2025-02-15,15,57.01,56,0.38,11,0.3,96.29,1678.57
2021,Female,25,Married,53701.89,Gold,SMS,2025-03-19,11,142.46,24,0.02,11,0.24,86.62,2924.45
2022,Other,20,Widowed,58717.78,Platinum,Social Media,2025-02-16,10,66.55,55,0.29,13,0.32,65.36,1100.47
2023,Other,45,Married,51959.63,Silver,Social Media,2025-02-04,12,94.72,67,0.14,6,0.24,85.48,2108.24
2024,Male,24,Married,62341.58,Silver,Email,2025-03-10,9,75.38,33,0.05,12,0.15,75.66,1191.71
2025,Other,47,Widowed,72208.39,Gold,Email,2025-03-29,14,110.7,14,0.18,5,0.37,69.39,2625.21
2026,Female,53,Married,51739.61,Gold,Social Media,2025-02-10,11,125.05,61,0.31,7,0.2,66.94,2296.34
2027,Male,39,Widowed,71619.38,Platinum,SMS,2025-03-11,11,120.36,32,0.1,11,0.19,98.48,2627.8
2028,Male,21,Married,66192.44,Silver,Social Media,2025-02-25,15,93.18,46,0.34,12,0.21,73.33,2422.63
2029,Male,30,Single,74051.5,Silver,Email,2025-03-02,10,90.37,41,0.09,7,0.45,78.12,1609.67
2030,Other,41,Widowed,67284.19,Gold,Email,2025-03-16,12,149.36,27,0.4,10,0.44,71.2,3068.45
2031,Female,42,Single,45314.67,Silver,SMS,2025-02-06,14,113.12,65,0.29,7,0.41,43.54,2273.21
2032,Other,51,Widowed,38737.59,Platinum,Social Media,2025-04-06,11,145.86,6,0.39,11,0.28,82.39,2926.37
2033,Male,24,Married,66791.44,Silver,Email,2025-01-31,14,106.11,71,0.16,9,0.08,74.46,2591.67
2034,Male,66,Divorced,55704.16,Gold,Social Media,2025-04-04,9,75.78,8,0.25,17,0.19,79.03,1221.02
2035,Other,47,Divorced,75894.57,Gold,SMS,2025-04-11,9,128.1,1,0.15,9,0.08,83.35,2113.84
2036,Other,67,Divorced,50022.99,Platinum,Push Notification,2025-02-05,17,40.58,66,0.3,18,0.14,93.22,1332.95
2037,Male,60,Single,46129.32,Silver,SMS,2025-01-14,12,55.31,88,0.15,14,0.28,75.97,1167.95
2038,Other,25,Widowed,61225.68,Silver,1234,2025-03-10,10,116.89,33,0.65,8,0.49,75.22,2048.15
2039,Male,30,Divorced,49924.3,Platinum,Push Notification,2025-03-25,8,137.63,18,0.22,6,0.3,40.46,1546.52
2040,Female,58,Divorced,31269.48,Platinum,Push Notification,2025-02-28,6,83.29,43,0.52,10,0.27,75.6,877.54
2041,Other,60,Single,71752.02,Silver,Email,2025-01-29,12,126.94,73,0.22,14,0.12,92.7,2935.36
2042,Female,18,Married,60152.99,Platinum,SMS,2025-03-11,17,78.11,32,0.16,8,0.19,75.7,2333.07
2043,Female,44,Single,40070.35,Gold,Email,2025-04-06,15,97.28,6,0.22,10,0.09,73.79,2535.94
2044,Other,24,,76228.88,Platinum,Push Notification,2025-03-22,10,67.22,21,0.08,11,0.25,80.54,1213.59
2045,Other,28,Married,95500.94,Platinum,Social Media,2025-03-09,18,124.86,34,0.27,10,0.14,61.19,3622.71
2046,Other,28,Widowed,62504.39,Gold,SMS,2025-03-30,13,,13,0.22,10,0.31,66.69,2952.93
2047,Female,51,Widowed,44794.0,Silver,Social Media,2025-01-22,7,116.74,80,0.47,12,0.26,81.46,1482.85
2048,Male,31,Widowed,55648.88,Gold,Email,2025-03-09,17,120.43,34,0.14,8,0.31,100.0,4094.62
2049,Female,65,Divorced,66332.16,Gold,SMS,2025-02-08,9,147.87,63,0.1,8,0.39,72.64,2297.54
2050,Other,23,Married,41491.17,Platinum,SMS,2025-04-01,10,52.33,11,0.18,11,0.04,71.08,895.26
2051,Female,19,Married,44735.41,Silver,SMS,2025-03-31,10,135.24,12,0.68,13,0.35,94.93,2636.23
2052,Other,52,Widowed,66942.1,Platinum,Email,2025-01-28,6,75.68,74,0.3,14,0.69,81.42,823.79
2053,Male,23,Widowed,54413.54,Silver,Social Media,2025-02-26,9,140.79,45,0.72,14,0.21,65.03,2091.11
2054,Female,29,Married,61307.96,Silver,SMS,2025-04-05,9,99.3,7,0.19,7,0.39,97.14,1761.84
2055,Other,29,Divorced,57994.86,Silver,Push Notification,2025-02-04,11,32.92,67,0.48,9,0.27,92.34,696.5
2056,Male,34,Single,52052.18,Platinum,Social Media,2025-03-12,13,80.68,31,0.31,9,0.42,70.96,1793.1
2057,Male,63,Divorced,30432.31,Platinum,Social Media,2025-03-08,11,81.14,35,0.38,9,0.44,84.15,1643.61
2058,Other,31,Married,23951.4,Silver,Push Notification,2025-04-06,12,104.72,6,0.51,10,0.47,78.94,2248.63
2059,Female,42,Single,96917.21,Gold,Push Notification,2025-03-09,13,65.39,34,0.42,12,0.4,86.65,1586.66
2060,Male,48,Widowed,57094.75,Silver,Social Media,2025-04-02,17,94.93,10,0.49,9,0.12,69.3,2732.18
2061,Female,47,Widowed,62971.18,Platinum,Email,2025-03-17,16,95.25,26,0.44,9,0.22,77.83,2710.13
2062,Other,45,Married,49510.21,Gold,SMS,2025-01-27,13,143.87,75,0.14,5,0.39,48.08,2769.56
2063,Male,29,Divorced,74800.37,Silver,SMS,2025-03-17,19,149.35,26,0.5,11,0.48,65.03,4682.97
2064,Male,34,Divorced,58102.12,Gold,Email,2025-01-14,7,90.21,88,0.46,8,0.24,76.78,1116.31
2065,Other,31,Married,64898.94,Gold,Social Media,2025-02-12,9,140.09,59,0.21,4,0.19,59.73,2013.89
2066,Other,41,Single,56438.59,Gold,Push Notification,2025-02-20,6,41.09,51,0.33,11,0.27,86.29,459.28
2067,Female,21,Married,66108.0,Gold,Push Notification,2025-03-29,20,120.5,14,0.17,9,0.34,75.84,4237.74
2068,Male,20,Married,55983.69,Silver,SMS,2025-02-02,14,122.35,69,0.08,11,0.15,75.63,3008.37
2069,Male,48,Single,39081.61,Platinum,SMS,2025-02-14,8,118.59,57,0.17,13,0.36,80.48,1712.25
2070,Male,62,Married,57803.24,Silver,SMS,2025-03-29,8,120.0,14,0.17,17,0.35,83.88,1765.25
2071,Other,44,Widowed,74081.15,Gold,Email,2025-01-15,17,66.44,87,0.22,8,0.17,65.34,1867.48
2072,Other,27,Divorced,43796.82,Platinum,SMS,2025-03-10,6,125.28,33,0.61,17,0.21,59.84,1201.49
2073,Female,59,Widowed,55442.05,Platinum,SMS,2025-01-14,15,116.91,88,0.39,3,0.44,90.26,3336.49
2074,Male,67,Widowed,44141.4,Gold,SMS,2025-02-21,17,108.18,50,0.11,13,0.44,67.27,3076.2
2075,Other,31,Divorced,34317.11,Silver,Social Media,2025-01-14,13,101.35,88,0.18,13,0.1,68.85,2224.68
2076,Female,39,Single,66521.99,Silver,Push Notification,2025-02-15,15,86.69,56,0.2,17,0.07,69.38,2202.53
2077,Male,36,Single,43352.41,Silver,Push Notification,2025-03-30,13,135.88,13,0.16,14,0.37,97.32,3485.54
2078,Male,52,Single,20778.87,Silver,Email,2025-03-06,17,136.99,37,0.17,14,0.5,74.59,4065.9
2079,Other,21,Single,67956.88,Silver,SMS,2025-04-04,10,50.86,8,0.12,16,0.59,86.26,947.32
2080,Other,28,Single,81596.41,Platinum,Push Notification,2025-02-26,17,107.22,45,0.05,10,0.48,97.84,3606.11
2081,Other,27,Widowed,45485.15,Silver,Email,2025-02-04,17,67.9,67,0.2,7,0.34,66.74,1924.68
2082,Other,47,Widowed,53303.89,Silver,Push Notification,2025-01-24,16,59.03,78,0.2,11,0.15,63.1,1540.45
2083,Female,51,Divorced,63004.18,Gold,Email,2025-01-12,9,129.98,90,0.55,14,0.27,75.95,2058.3
2084,Female,29,Married,48517.22,Silver,SMS,2025-02-01,11,130.5,70,0.15,14,0.22,61.02,2311.44
2085,Male,38,Divorced,85679.92,Gold,Push Notification,2025-04-08,9,58.02,4,0.13,13,0.64,79.38,936.69
2086,Female,35,Married,101231.74,Silver,Email,2025-04-06,16,141.27,6,0.04,9,0.15,79.12,4048.69
2087,Other,66,Single,57256.15,Gold,Push Notification,2025-03-01,15,118.66,42,0.15,11,0.49,58.84,2827.19
2088,Other,60,Married,46131.71,Gold,Social Media,2025-02-03,16,108.58,68,0.33,7,0.17,72.79,3001.85
2089,Female,33,Divorced,67039.62,Silver,Push Notification,2025-01-24,9,103.97,78,0.65,7,0.18,79.94,1683.75
2090,Other,19,Divorced,68158.06,Silver,Push Notification,2025-02-17,10,71.85,54,0.33,9,0.24,75.67,1262.19
2091,Other,59,Divorced,69940.18,Gold,Push Notification,2025-01-26,16,101.93,76,0.22,11,0.38,73.17,2824.19
2092,Male,47,Widowed,63598.3,Gold,Push Notification,2025-02-03,7,124.8,68,0.1,14,0.23,94.79,1701.69
2093,Male,27,Divorced,37601.36,Gold,Push Notification,2025-02-05,8,131.64,66,0.61,4,0.29,63.81,1725.12
2094,Female,64,Divorced,70071.94,Gold,Push Notification,2025-04-07,14,81.18,5,0.22,7,0.15,70.16,1933.9
2095,Other,29,Married,70603.44,Platinum,Email,2025-02-23,12,106.02,48,0.17,11,0.65,89.07,2405.42
2096,Other,40,Married,37204.09,Gold,SMS,2025-03-03,8,63.88,40,0.09,6,0.28,59.71,816.18
2097,,22,Married,65322.4,Gold,Social Media,2025-03-18,11,92.83,25,0.3,5,0.21,72.04,1756.75
2098,Other,21,Single,56201.31,Silver,Email,2025-04-04,11,100.32,8,0.08,10,0.24,98.46,2190.05
2099,Male,24,Married,70060.77,Gold,Push Notification,2025-01-28,11,102.35,74,0.36,10,0.29,64.2,1848.65
2100,Male,47,Single,51624.14,Silver,Social Media,2025-01-27,12,134.87,75,0.31,10,0.43,64.74,2666.22
2101,Male,44,Single,54178.61,Gold,Push Notification,2025-03-28,13,54.71,15,0.63,11,0.42,62.95,1158.95
2102,Other,35,Divorced,101298.44,Gold,Email,2025-03-27,20,59.51,16,0.45,12,0.43,48.51,1767.57
2103,Male,49,Widowed,52514.87,Gold,SMS,2025-04-06,10,49.4,6,0.28,13,0.51,57.84,779.73
2104,Other,49,Divorced,49819.44,Silver,SMS,2025-02-18,15,121.63,53,0.34,13,0.18,53.55,2801.44
2105,Other,31,Married,52642.36,Gold,Social Media,2025-01-15,16,145.68,87,0.08,11,0.4,69.53,3951.54
2106,Male,54,Single,49927.34,Platinum,Email,2025-02-14,9,128.16,57,0.27,16,0.4,73.08,1996.37
2107,Female,26,Widowed,46215.91,Silver,Push Notification,2025-01-23,13,76.95,79,0.24,8,0.38,97.81,1978.79
2108,Female,46,Married,78926.42,Gold,Email,2025-02-11,12,50.66,60,0.31,6,0.43,100.0,1215.84
2109,Male,45,Divorced,63990.66,Gold,Social Media,2025-02-19,8,101.54,52,0.27,7,0.17,79.0,1454.05
2110,Female,67,Divorced,30245.53,Silver,SMS,2025-04-08,19,147.91,4,0.53,14,0.18,80.04,5059.65
